anexo;archivo_pdf;pagina_pdf;pagina_impresa;nivel_gobierno;codigo_pliego;pliego;departamento;provincia;distrito;categoria_presupuestal;programa_presupuestal;producto;codigo_partida;tipo_partida;concepto;fuente_financiamiento;monto_soles;alcance_territorial;base_no_duplicada;nota;cuadra_el_pliego;diferencia_del_pliego
6;ANEXO-6-2;132;862;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;APNOP;;;2494039;Proyecto de inversión;MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE SALUD EN EL ESTABLECIMIENTO DE SALUD UMACHIRI CATEGORIA 1-2 DEL DISTRITO DE UMACHIRI - PROVINCIA DE MELGAR -;;65844;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;132;862;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;APNOP;;;2504553;Proyecto de inversión;MEJORAMIENTO DEL SERVICIO DE SALUD EN EL CENTRO DE SALUD YANAPATA DE LA MICRO RED COPANI, RED DE SALUD YUNGUYO, DISTRITO DE YUNGUYO - PROVINCIA DE;;933429;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;132;862;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;APNOP;;;2517448;Proyecto de inversión;MEJORAMIENTO DEL SERVICIO DE SALUD EN EL CENTRO DE SALUD SAN GABAN, DISTRITO DE SAN GABAN - PROVINCIA DE CARABAYA - DEPARTAMENTO DE PUNO;;1474000;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;132;862;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;APNOP;;;2521936;Proyecto de inversión;MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE EDUCACION SUPERIOR TECNOLOGICA EN EL INSTITUTO SUPERIOR TECNOLOGICO PUBLICO DE MACUSANI DISTRITO DE;;60001;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;132;862;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;APNOP;;;2535611;Proyecto de inversión;MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE EDUCACION SUPERIOR TECNOLOGICO PUBLICO EN EL INSTITUTO ANDRES AVELINO CACERES DISTRITO DE PUTINA - PROVINCIA;;1410563;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;132;862;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;APNOP;;;2539673;Proyecto de inversión;MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE EDUCACION SUPERIOR TECNOLOGICA EN EL INSTITUTO SUPERIOR TECNOLOGICO PUBLICO DE JULL DISTRITO DE JULI -;;14558623;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;132;862;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;APNOP;;;2551456;Proyecto de inversión;MEJORAMIENTO DE LOS SERVICIOS DE SALUD DEL CENTRO DE SALUD GUADALUPE, DISTRITO DE JULIACA - PROVINCIA DE SAN ROMAN - DEPARTAMENTO DE PUNO;;14256987;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;132;862;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;APNOP;;;2555837;Proyecto de inversión;"REPARACION DE CAMPO DEPORTIVO; ADQUISICION DE EQUIPO NO DEPORTIVO PARA INSTALACIONES DEPORTIVAS: EN EL(LA) ESTADIO ENRIQUE TORRES BELON DISTRITO DE";;1876545;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;132;862;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;APNOP;;;2567368;Proyecto de inversión;"ADQUISICION DE MAMOGRAFO; EN EL(LA) EESS SAN MARTIN DE P. (MACUSANI) - MACUSANI DISTRITO DE MACUSANI, PROVINCIA CARABAYA, DEPARTAMENTO PUNO";;2971;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;132;862;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;APNOP;;;2570943;Proyecto de inversión;MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE SALUD DEL ESTABLECIMIENTO DE SALUD OLLARAYA, DISTRITO DE OLLARAYA - PROVINCIA DE YUNGUYO - DEPARTAMENTO;;7462800;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;132;862;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;APNOP;;;2578405;Proyecto de inversión;MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE ATENCION DE SALUD BASICOS EN CHUPA - CHUPA DISTRITO DE CHUPA DE LA PROVINCIA DE AZANGARO DEL DEPARTAMENTO DE T 898 542;;7898542;Localizada en Puno;Sí;Importe recuperado por diferencia contra la subsección;No;7789915
6;ANEXO-6-2;133;863;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;APNOP;;;2592407;Proyecto de inversión;MEJORAMIENTO DE LOS SERVICIOS OPERATIVOS O MISIONALES INSTITUCIONALES EN LA OFICINA DE EQUIPO MECANICO DEL GOBIERNO REGIONAL PUNO DISTRITO DE PUNO DE;;1000000;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;133;863;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;APNOP;;;2593683;Proyecto de inversión;"REPARACION DE PISTA DE ATLETISMO (COMPETENCIA); ADQUISICION DE TORRE DE ILUMINACION; EN EL(LA) ESTADIO ENRIQUE TORRES BELON DEL DISTRITO DE PUNO,";;2089685;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;133;863;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;APNOP;;;2594994;Proyecto de inversión;MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE ATENCION DE SALUD BASICOS EN ASILLO DISTRITO DE ASILLO DE LA PROVINCIA DE AZANGARO DEL DEPARTAMENTO DE PUNO;;8562546;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;133;863;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;APNOP;;;2599489;Proyecto de inversión;"CONSTRUCCION DE CONSULTORIO; ADQUISICION DE EQUIPOS BIOMEDICOS Y MOBILIARIO CLINICO; EN EL(LA) HOSPITAL SANDIA DISTRITO DE SANDIA, PROVINCIA SANDIA,";;8803099;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;133;863;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;APNOP;;;2600443;Proyecto de inversión;"ADQUISICION DE SISTEMA DE CIRUGIA LAPAROSCOPICA, TOMOGRAFO, MESA DE OPERACIONES HIDRAULICA/ELECTRICA Y LAMPARA QUIRURGICA DE TECHO; ADEMAS DE OTROS";;64020;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;133;863;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;APNOP;;;2603155;Proyecto de inversión;MEJORAMIENTO DE LOS SERVICIOS DE APOYO AL DESARROLLO PRODUCTIVO EN 37 UNIDADES PRODUCTORAS 37 DISTRITOS DE 11 PROVINCIAS DEL DEPARTAMENTO DE PUNO;;4950944;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;133;863;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;APNOP;;;2611144;Proyecto de inversión;"ADQUISICION DE ANALIZADOR DE GASES Y ELECTROLITOS, ASPIRADOR DE SECRECIONES, BOMBA DE INFUSION Y COCHE DE PARO EQUIPADO; ADEMAS DE OTROS ACTIVOS EN";;177809;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;133;863;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;APNOP;;;2613817;Proyecto de inversión;"ADQUISICION DE ECOCARDIOGRAFO, ARCO EN C, BOMBA DE INFUSION Y EQUIPO ECOGRAFO; ADEMAS DE OTROS ACTIVOS EN SIETE ESTABLECIMIENTOS DE SALUD 11.1 A NIVEL";;31681;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;133;863;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;APNOP;;;2616977;Proyecto de inversión;"ADQUISICION DE MAQUINA PERFORADORA; EN EL(LA) REGION PUNO - PROGRAMA REGIONAL DE RIEGO Y DRENAJE, PARA LA EXPLORACION Y CAPTACION DE AGUAS";;27160;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;133;863;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;APNOP;;;2623878;Proyecto de inversión;MEJORAMIENTO DEL SERVICIO DE ATENCION DE SALUD BASICOS EN CABANILLA DISTRITO DE CABANILLA DE LA PROVINCIA DE LAMPA DEL DEPARTAMENTO DE PUNO;;7005844;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;133;863;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;APNOP;;;2623879;Proyecto de inversión;MEJORAMIENTO DEL SERVICIO DE ATENCION DE SALUD BASICOS EN LARAQUERI DISTRITO DE PICHACANI DE LA PROVINCIA DE PUNO DEL DEPARTAMENTO DE PUNO;;7021584;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;133;863;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;APNOP;;;2639523;Proyecto de inversión;"ADQUISICION DE TOMOGFIAFO COMPUTARIZADO MULTICORTE; EN EL(LA) CARLOS MONJE MEDRANO DISTRITO DE JULIACA, PROVINCIA SAN ROMAN, DEPARTAMENTO PUNO";;27636;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;133;863;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;APNOP;;;2649778;Proyecto de inversión;MEJORAMIENTO DEL SERVICIO DE ATENCION DE SALUD BASICOS EN CHIJNAYA DISTRITO DE PUCARA DE LA PROVINCIA DE LAMPA DEL DEPARTAMENTO DE PUNO;;1543234;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;133;863;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;APNOP;;;2649780;Proyecto de inversión;MEJORAMIENTO DEL SERVICIO DE ATENCION DE SALUD BASICOS EN ACOCOLLO DISTRITO DE HUANCANE DE LA PROVINCIA DE HUANCANE DEL DEPARTAMENTO DE PUNO;;254525;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;133;863;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;APNOP;;;2649788;Proyecto de inversión;MEJORAMIENTO DEL SERVICIO DE ATENCION DE SALUD BASICOS EN CALLAZA DISTRITO DE HUACULLANI DE LA PROVINCIA DE CHUCUITO DEL DEPARTAMENTO DE PUNO;;1543466;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;133;863;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;APNOP;;;2649789;Proyecto de inversión;MEJORAMIENTO DEL SERVICIO DE ATENCION DE SALUD BASICOS EN CALLACAMI DISTRITO DE JULI DE LA PROVINCIA DE CHUCUITO DEL DEPARTAMENTO DE PUNO;;1525657;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;133;863;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;APNOP;;;2650340;Proyecto de inversión;"ADQUISICION DE MESA DE OPERACIONES HIDRAULICAJELECTRICA, ESTERILIZADOR CON GENERADOR ELECTRICO DE VAPOR (INS), EQUIPOS BIOMEDICOS Y COCHE DE PARO;";;2508625;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;133;863;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;APNOP;;;2657043;Proyecto de inversión;MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE ATENCION DE SALUD BASICOS EN MOHO DISTRITO DE MOHO DE LA PROVINCIA DE MOHO DEL DEPARTAMENTO DE PUNO;;12000000;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;133;863;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;APNOP;;;2658446;Proyecto de inversión;PROYECTOS PARA EL DESARROLLO LOCAL;;26964739;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;133;863;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;APNOP;;;2684838;Proyecto de inversión;MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE LIMPIEZA PUBLICA EN 7 UNIDADES PRODUCTORAS 7 DISTRITOS DE LA PROVINCIA DE MELGAR DEL DEPARTAMENTO DE PUNO;;164792;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;133;863;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;APNOP;;;2685431;Proyecto de inversión;"ADQUISICION DE AMBULANCIA URBANA, CAMIONETA, CAMION PLATAFORMA Y CAMION CISTERNA; ADEMAS DE OTROS ACTIVOS EN CINCO COMPAÑIA DE BOMBEROS A NIVEL";;6902686;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;133;863;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;APNOP;;;2691682;Proyecto de inversión;ADQUISICION DE MESA DE OPERACIONES HIDRAULICNELECTRICA, EQUIPO ECOGRAFO - ULTRASONIDO, EQUIPO ECOGRAFO Y ELECTROENCEFALOGRAFO, ADEMAS DE OTROS;;29240;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;133;863;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;APNOP;;;2692290;Proyecto de inversión;"ADQUISICION DE EQUIPO DE ANESTESIA, VENTILADOR MECANICO, SISTEMA DE CIRUGIA LAPAROSCOPICA Y SISTEMA DE VIDEO GASTROENDOSCOPIA; ADEMAS DE OTROS";;1124828;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;133;863;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;APNOP;;;2693367;Proyecto de inversión;"ADQUISICION DE EQUIPO DE ANESTESIA, ELECTROBISTURI, ELECTROBISTURI Y ELECTROBISTURI; ADEMAS DE OTROS ACTIVOS EN EL(LA) SAN JUAN DE DIOS (AYAVIRI) JR SANTA";;66882;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;134;864;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;APNOP;;;2694246;Proyecto de inversión;"ADQUISICION DE MAMOGRAFO, COLONOVIDEOENDOSCOPIO, MESA DE OPERACIONES HIDRAULICA/ELECTRICA Y CALDERO; ADEMAS DE OTROS ACTIVOS EN EL(LA) HOSPITAL";;22487;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;134;864;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;APNOP;;;2697841;Proyecto de inversión;MEJORAMIENTO Y AMPLIACION DE ATENCION DE SERVICIOS DE SALUD HOSPITALARIOS EN CARLOS MONJE MEDRANO DISTRITO DE JULIACA DE LA PROVINCIA DE SAN ROMAN DEL;;10636987;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;134;864;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;APNOP;;;2699927;Proyecto de inversión;"CONSTRUCCION DE INSTALACIONES EXTERIORES DE SERVICIOS BASICOS Y CASA DE FUERZA; EN EL(LA) HOSPITAL SANDIA EN EL CENTRO POBLADO SANDIA, DISTRITO DE";;978654;Localizada en Puno;Sí;;No;7789915
6;ANEXO-6-2;134;864;Gobierno regional;458;GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO;Puno;;;APNOP;;;2711034;Proyecto de inversión;"ADQUISICION DE ESTERILIZADOR; EN SIETE ESTABLECIMIENTOS DE SALUD 11.1, ESTABLECIMIENTOS DE SALUD 11.2 DISTRITO DE PUNO, PROVINCIA PUNO, DEPARTAMENTO PUNO";;3757795;Localizada en Puno;Sí;;No;7789915
5;ANEXO-5-1;40;106;Gobierno nacional;4;PODER JUDICIAL;;;;APNOP;;;2022637;Proyecto de inversión;MEJORAMIENTO DE LOS SERVICIOS DE ADMINISTRACION DE JUSTICIA DE LOS ORGANOS JURISDICCIONALES DE LA PROVINCIA DE SAN ROMAN - DEPARTAMENTO DE PUNO;;327276;Localizada en Puno;Sí;;No aplica;
5;ANEXO-5-1;44;110;Gobierno nacional;5;M. DEL AMBIENTE;;;;Programas presupuestales;;;2160590;Proyecto de inversión;GESTION DEL PROGRAMA Y OTROS: PROGRAMA DE DESARROLLO DE SISTEMAS DE GESTION DE RESIDUOS SOLIDOS EN ZONAS PRIORITARIAS DE: PUNO, PIURA, ANCASH,;;109249;Multidepartamental, incluye Puno;Sí;;No aplica;
5;ANEXO-5-1;44;110;Gobierno nacional;5;M. DEL AMBIENTE;;;;Programas presupuestales;;;2167493;Proyecto de inversión;AMPLIACION Y MEJORAMIENTO DE LA GESTION INTEGRAL DE LOS RESIDUOS SOLIDOS MUNICIPALES EN LA CIUDAD DE ILAVE, PROVINCIA DE EL COLLAO - PUNO;;300000;Localizada en Puno;Sí;;No aplica;
5;ANEXO-5-1;44;110;Gobierno nacional;5;M. DEL AMBIENTE;;;;Programas presupuestales;;;2354347;Proyecto de inversión;RECUPERACION DE LAS POBLACIONES DE LA ESPECIE SURI (RHEA PENNATA) EN LAS REGIONES PUNO, MOQUEGUA Y TACNA, Y EN EL ACR VILACOTA MAURE - DISTRITO DE;;6078472;Multidepartamental, incluye Puno;Sí;;No aplica;
5;ANEXO-5-1;58;124;Gobierno nacional;6;M. DE JUSTICIA Y DERECHOS HUMANOS;;;;Programas presupuestales;;;2159429;Proyecto de inversión;REHABILITACION INTEGRAL Y AMPLIACION DE LA CAPACIDAD DE ALBERGUE DEL ESTABLECIMIENTO PENITENCIARIO DE PUNO;;100000;Localizada en Puno;Sí;;No aplica;
5;ANEXO-5-1;100;166;Gobierno nacional;10;M. DE EDUCACION;;;;APNOP;;;2111208;Proyecto de inversión;REHABILITACION, REMODELACION Y EQUIPAMIENTO DE LA INFRAESTRUCTURA EDUCATIVA DE LA I.E. SAN CARLOS, DISTRITO DE PUNO, PROVINCIA DE PUNJO, REGION PUNO;;1327809;Localizada en Puno;Sí;;No aplica;
5;ANEXO-5-1;102;168;Gobierno nacional;10;M. DE EDUCACION;;;;APNOP;;;2353850;Proyecto de inversión;CREACION DEL SERVICIO DE LABORATORIOS EN BIOTECNOLOGIAS PARA CAMELIDOS SUDAMERICANOS EN EL CIP LA RAYA DE LA UNIVERSIDAD NACIONAL DEL ALTIPLANO - PUNO;;36191419;Localizada en Puno;Sí;;No aplica;
5;ANEXO-5-1;105;171;Gobierno nacional;10;M. DE EDUCACION;;;;APNOP;;;2488993;Proyecto de inversión;MEJORAMIENTO DEL SERVICIO DE EDUCACION SECUNDARIA DE LA I.E. TELESFORO CATACORA JULI DEL DISTRITO DE JULI - PROVINCIA DE CHUCUITO - DEPARTAMENTO DE PUNO;;183793;Localizada en Puno;Sí;;No aplica;
5;ANEXO-5-1;136;202;Gobierno nacional;520;U.N. DEL ALTIPLANO;Puno;;;Programas presupuestales;;3000001 ACCIONES COMUNES;5000276;Actividad;GESTION DEL PROGRAMA;;25237404;Localizada en Puno;Sí;;Sí;0
5;ANEXO-5-1;136;202;Gobierno nacional;520;U.N. DEL ALTIPLANO;Puno;;;Programas presupuestales;;3000001 ACCIONES COMUNES;5003032;Actividad;SEGUIMIENTO Y EVALUACION DEL PROGRAMA;;20000;Localizada en Puno;Sí;;Sí;0
5;ANEXO-5-1;136;202;Gobierno nacional;520;U.N. DEL ALTIPLANO;Puno;;;Programas presupuestales;;3000001 ACCIONES COMUNES;5005854;Actividad;ACREDITACION DE CARRERAS PROFESIONALES;;1170000;Localizada en Puno;Sí;;Sí;0
5;ANEXO-5-1;136;202;Gobierno nacional;520;U.N. DEL ALTIPLANO;Puno;;;Programas presupuestales;;3000001 ACCIONES COMUNES;5005855;Actividad;FORTALECIMIENTO INSTITUCIONAL DE LAS UNIVERSIDADES;;150000;Localizada en Puno;Sí;;Sí;0
5;ANEXO-5-1;136;202;Gobierno nacional;520;U.N. DEL ALTIPLANO;Puno;;;Programas presupuestales;;3000784 DOCENTES CON ADECUADAS COMPETENCIAS;5005856;Actividad;SELECCION DOCENTE;;120000;Localizada en Puno;Sí;;Sí;0
5;ANEXO-5-1;136;202;Gobierno nacional;520;U.N. DEL ALTIPLANO;Puno;;;Programas presupuestales;;3000784 DOCENTES CON ADECUADAS COMPETENCIAS;5005857;Actividad;EJERCICIO DE LA DOCENCIA UNIVERSITARIA;;133710874;Localizada en Puno;Sí;;Sí;0
5;ANEXO-5-1;136;202;Gobierno nacional;520;U.N. DEL ALTIPLANO;Puno;;;Programas presupuestales;;3000784 DOCENTES CON ADECUADAS COMPETENCIAS;5005858;Actividad;EVALUACION DE DOCENTES;;20000;Localizada en Puno;Sí;;Sí;0
5;ANEXO-5-1;136;202;Gobierno nacional;520;U.N. DEL ALTIPLANO;Puno;;;Programas presupuestales;;3000784 DOCENTES CON ADECUADAS COMPETENCIAS;5005859;Actividad;CAPACITACION DOCENTE;;360000;Localizada en Puno;Sí;;Sí;0
5;ANEXO-5-1;136;202;Gobierno nacional;520;U.N. DEL ALTIPLANO;Puno;;;Programas presupuestales;;3000785 PROGRAMAS CURRICULARES ADECUADOS;5005860;Actividad;GESTION CURRICULAR;;460000;Localizada en Puno;Sí;;Sí;0
5;ANEXO-5-1;136;202;Gobierno nacional;520;U.N. DEL ALTIPLANO;Puno;;;Programas presupuestales;;3000785 PROGRAMAS CURRICULARES ADECUADOS;5005861;Actividad;FOMENTO DE LA INVESTIGACION FORMATIVA;;160000;Localizada en Puno;Sí;;Sí;0
5;ANEXO-5-1;136;202;Gobierno nacional;520;U.N. DEL ALTIPLANO;Puno;;;Programas presupuestales;;3000786 SERVICIOS ADECUADOS DE APOYO AL ESTUDIANTE;5005862;Actividad;APOYO ACADEMICO;;2953004;Localizada en Puno;Sí;;Sí;0
5;ANEXO-5-1;136;202;Gobierno nacional;520;U.N. DEL ALTIPLANO;Puno;;;Programas presupuestales;;3000786 SERVICIOS ADECUADOS DE APOYO AL ESTUDIANTE;5005863;Actividad;BIENESTAR Y ASISTENCIA SOCIAL;;4080839;Localizada en Puno;Sí;;Sí;0
5;ANEXO-5-1;136;202;Gobierno nacional;520;U.N. DEL ALTIPLANO;Puno;;;Programas presupuestales;;3000786 SERVICIOS ADECUADOS DE APOYO AL ESTUDIANTE;5005864;Actividad;SERVICIOS EDUCACIONALES COMPLEMENTARIOS;;295000;Localizada en Puno;Sí;;Sí;0
5;ANEXO-5-1;136;202;Gobierno nacional;520;U.N. DEL ALTIPLANO;Puno;;;Programas presupuestales;;3000797 INFRAESTRUCTURA Y EQUIPAMIENTO ADECUADOS;5006047;Actividad;MANTENIMIENTO Y OPERACION DE LA INFRAESTRUCTURA Y EQUIPAMIENTO;;1200400;Localizada en Puno;Sí;;Sí;0
5;ANEXO-5-1;136;202;Gobierno nacional;520;U.N. DEL ALTIPLANO;Puno;;;Programas presupuestales;;;2178712;Proyecto de inversión;CONSTRUCCION DEL COMPLEJO DEPORTIVO UNIVERSITARIO EN LA CIUDAD UNIVERSITARIA - PUNO;;100000;Localizada en Puno;Sí;;Sí;0
5;ANEXO-5-1;136;202;Gobierno nacional;520;U.N. DEL ALTIPLANO;Puno;;;Programas presupuestales;;;2341636;Proyecto de inversión;MEJORAMIENTO DEL SERVICIO DE FORMACION ACADEMICA EN LA FACULTAD DE INGENIERIA GEOLOGICA Y METALURGICA DE LA UNIVERSIDAD NACIONAL DEL ALTIPLANO;;100000;Localizada en Puno;Sí;;Sí;0
5;ANEXO-5-1;136;202;Gobierno nacional;520;U.N. DEL ALTIPLANO;Puno;;;Programas presupuestales;;;2526890;Proyecto de inversión;MEJORAMIENTO DEL SERVICIO DE FORMACION PROFESIONAL EN LA ESCUELA PROFESIONAL DE CIENCIAS CONTABLES DE LA UNIVERSIDAD NACIONAL DEL ALTIPLANO, DISTRITO;;1800000;Localizada en Puno;Sí;;Sí;0
5;ANEXO-5-1;136;202;Gobierno nacional;520;U.N. DEL ALTIPLANO;Puno;;;Programas presupuestales;;;2540304;Proyecto de inversión;MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE EXTENSION CULTURAL, PROYECCION SOCIAL Y EDUCACION CONTINUA EN EDUCACION SUPERIOR UNIVERSITARIA DEL;;5000000;Localizada en Puno;Sí;;Sí;0
5;ANEXO-5-1;136;202;Gobierno nacional;520;U.N. DEL ALTIPLANO;Puno;;;Programas presupuestales;;;2540305;Proyecto de inversión;MEJORAMIENTO DEL SERVICIO DE GESTION INSTITUCIONAL EN EDUCACION SUPERIOR UNIVERSITARIA DE LA SEDE ADMINISTRATIVA CENTRAL DE LA UNIVERSIDAD NACIONAL DEL;;100000;Localizada en Puno;Sí;;Sí;0
5;ANEXO-5-1;136;202;Gobierno nacional;520;U.N. DEL ALTIPLANO;Puno;;;Programas presupuestales;;;2585346;Proyecto de inversión;MEJORAMIENTO DEL SERVICIO DE FORMACION DE PREGRADO EN EDUCACION SUPERIOR UNIVERSITARIA EN LA ESCUELA PROFESIONAL DE CIENCIAS DE LA COMUNICACION;;5000000;Localizada en Puno;Sí;;Sí;0
5;ANEXO-5-1;136;202;Gobierno nacional;520;U.N. DEL ALTIPLANO;Puno;;;Programas presupuestales;;;2592429;Proyecto de inversión;MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE GESTION INSTITUCIONAL EN EDUCACION SUPERIOR UNIVERSITARIA EN EL COMEDOR UNIVERSITARIO DE LA UNIDAD DE;;6691223;Localizada en Puno;Sí;;Sí;0
5;ANEXO-5-1;136;202;Gobierno nacional;520;U.N. DEL ALTIPLANO;Puno;;;Programas presupuestales;;;2624761;Proyecto de inversión;MEJORAMIENTO DEL SERVICIO DE FORMACION DE PREGRADO EN EDUCACION SUPERIOR UNIVERSITARIA EN LA ESCUELA PROFESIONAL DE INGENIERIA AGRONOMICA DE LA;;1800000;Localizada en Puno;Sí;;Sí;0
5;ANEXO-5-1;137;203;Gobierno nacional;520;U.N. DEL ALTIPLANO;Puno;;;Programas presupuestales;;;2670156;Proyecto de inversión;MEJORAMIENTO DEL SERVICIO DE FORMACION DE PREGRADO EN EDUCACION SUPERIOR UNIVERSITARIA EN LA ESCUELA PROFESIONAL DE ENFERMERIA DE LA FACULTAD DE;;1800000;Localizada en Puno;Sí;;Sí;0
5;ANEXO-5-1;137;203;Gobierno nacional;520;U.N. DEL ALTIPLANO;Puno;;;Acciones centrales;;;5000001;Actividad;PLANEAMIENTO Y PRESUPUESTO;;129208;Localizada en Puno;Sí;;Sí;0
