anexo;archivo_pdf;pagina_pdf;pagina_impresa;nivel_gobierno;codigo_pliego;pliego;departamento;provincia;distrito;categoria_presupuestal;producto;codigo_partida;tipo_partida;concepto;fuente_financiamiento;monto_soles;sector;alcance_territorial;nota;cuadra_el_pliego;diferencia_del_pliego
6;ANEXO-6-1;60;550;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000387 ESTUDIANTES DE EDUCACION BASICA REGULAR CUENTAN CON MATERIALES EDUCATIVOS NECESARIOS PARA EL LOGRO DE LOS ESTANDARES DE APRENDIZAJES;5005644;Actividad;DOTACION DE MATERIAL Y RECURSOS EDUCATIVOS PARA DOCENTES Y AULAS DE EDUCACION BASICA REGULAR;;143800;Educación;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;60;550;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000387 ESTUDIANTES DE EDUCACION BASICA REGULAR CUENTAN CON MATERIALES EDUCATIVOS NECESARIOS PARA EL LOGRO DE LOS ESTANDARES DE APRENDIZAJES;5005645;Actividad;DOTACION DE MATERIAL Y RECURSOS EDUCATIVOS PARA DOCENTES Y AULAS DE EDUCACION INTERCULTURAL BILINGÜE;;26778;Educación;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;60;550;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000387 ESTUDIANTES DE EDUCACION BASICA REGULAR CUENTAN CON MATERIALES EDUCATIVOS NECESARIOS PARA EL LOGRO DE LOS ESTANDARES DE APRENDIZAJES;5005647;Actividad;DOTACION DE MATERIAL Y RECURSOS EDUCATIVOS PARA INSTITUCIONES EDUCATIVAS DE EDUCACION BASICA REGULAR;;42883;Educación;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;60;550;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000477 TRANSPORTISTA QUE PRESTA SERVICIO DE TRANSPORTE TERRESTRE Y ENTIDADES COMPLEMENTARIAS AUTORIZADOS;5003412;Actividad;OTORGAMIENTO DE AUTORIZACION PARA EL SERVICIO DE TRANSPORTE REGIONAL TERRESTRE DE PERSONAS;;127514;Transporte;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;60;550;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000478 SERVICIOS DE TRANSPORTE TERRESTRE Y COMPLEMENTARIOS FISCALIZADOS;5003418;Actividad;FISCALIZACION AL SERVICIO DE TRANSPORTE TERRESTRE DE PERSONAS;;103165;Transporte;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;60;550;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000479 PERSONA AUTORIZADA PARA CONDUCIR VEHICULOS AUTOMOTORES;5003427;Actividad;EMISION DE LICENCIAS DE CONDUCIR DE CLASE A;;1180380;Transporte;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;60;550;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000523 PRODUCTOR PECUARIO CON MENOR PRESENCIA DE ENFERMEDADES EN SUS ANIMALES POR EL CONTROL SANITARIO;5004169;Actividad;PREVENCION, CONTROL Y ERRADICACION DE ENFERMEDADES EN LOS ANIMALES;;46600;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;60;550;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000534 CONDUCTORES Y TRABAJADORES DE EMPRESAS RECIBEN SERVICIOS DE CAPACITACION Y ASISTENCIA TECNICA;5005078;Actividad;CAPACITACION Y ASISTENCIA TECNICA EN GESTION EMPRESARIAL, COMERCIAL Y FINANCIERA A MIPYME;;10000;Sin clasificar;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;60;550;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000535 EMPRESAS ACCEDEN A SERVICIOS DE ARTICULACION EMPRESARIAL Y ACCESO A MERCADOS;5005082;Actividad;PROMOCION Y FORTALECIMIENTO DE INICIATIVAS DE CLUSTER;;10000;Sin clasificar;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;60;550;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000535 EMPRESAS ACCEDEN A SERVICIOS DE ARTICULACION EMPRESARIAL Y ACCESO A MERCADOS;5005083;Actividad;PROMOCION Y ASESORIA PARA LA CONEXION CON MERCADOS;;12000;Sin clasificar;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;60;550;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000538 ACUICULTORES ACCEDEN A SERVICIOS PARA EL FOMENTO DE LAS INVERSIONES Y EL ORDENAMIENTO DE LA ACUICULTURA;5005073;Actividad;PROMOCION, ADMINISTRACION Y EVALUACION DEL DESARROLLO ACUICOLA;;65000;Pesca;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;60;550;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000546 INSTITUCIONES DE EDUCACION SUPERIOR PEDAGOGICA CON CONDICIONES BASICAS PARA EL FUNCIONAMIENTO.;5005906;Actividad;CONTRATACION OPORTUNA Y PAGO DE PERSONAL DOCENTE;;9398177;Educación;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;60;550;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000546 INSTITUCIONES DE EDUCACION SUPERIOR PEDAGOGICA CON CONDICIONES BASICAS PARA EL FUNCIONAMIENTO.;5005907;Actividad;CONTRATACION OPORTUNA Y PAGO DE PERSONAL ADMINISTRATIVO Y DE APOYO;;2205504;Educación;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;60;550;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000546 INSTITUCIONES DE EDUCACION SUPERIOR PEDAGOGICA CON CONDICIONES BASICAS PARA EL FUNCIONAMIENTO.;5005908;Actividad;PROVISION DE SERVICIOS BASICOS Y MANTENIMIENTO DE EQUIPAMIENTO E INFRAESTRUCTURA;;172165;Educación;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;60;550;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000546 INSTITUCIONES DE EDUCACION SUPERIOR PEDAGOGICA CON CONDICIONES BASICAS PARA EL FUNCIONAMIENTO.;5005909;Actividad;GESTION Y DOTACION DE MATERIALES Y RECURSOS EDUCATIVOS;;1601355;Educación;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;60;550;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000577 PERSONAS INTERMEDIADAS PARA SU INSERCION LABORAL;5006247;Actividad;ATENCION DE SERVICIOS DE INTERMEDIACION LABORAL;;101000;Sin clasificar;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;60;550;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000608 SERVICIOS DE CUIDADO DIURNO ACCEDEN A CONTROL DE CALIDAD NUTRICIONAL DE LOS ALIMENTOS;5004427;Actividad;CONTROL DE CALIDAD NUTRICIONAL DE LOS ALIMENTOS;;947989;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;60;550;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000612 SINTOMATICOS RESPIRATORIOS CON DESPISTAJE DE TUBERCULOSIS;5004436;Actividad;DESPISTAJE DE TUBERCULOSIS EN SINTOMATICOS RESPIRATORIOS;;6837257;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;60;550;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000613 PERSONAS EN CONTACTO DE CASOS DE TUBERCULOSIS CON CONTROL Y TRATAMIENTO PREVENTIVO (GENERAL, INDIGENA, PRIVADA DE SU LIBERTAD);5006396;Actividad;CONTROL DE CONTACTOS DE CASOS DE TUBERCULOSIS;;4500;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;61;551;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000614 PERSONAS CON DIAGNOSTICO DE TUBERCULOSIS;5004438;Actividad;DIAGNOSTICO DE CASOS DE TUBERCULOSIS;;3312810;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;61;551;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000615 PERSONAS PRIVADAS DE SU LIBERTAD TRATADAS;5004439;Actividad;TRATAMIENTO DE CASOS DE PERSONAS PRIVADAS DE SU LIBERTAD;;500;Justicia;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;61;551;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000616 PACIENTES CON COMORBILIDAD CON DESPISTAJE Y DIAGNOSTICO DE TUBERCULOSIS;5004440;Actividad;DESPISTAJE Y DIAGNOSTICO DE TUBERCULOSIS PARA PACIENTES CON COMORBILIDAD;;1528685;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;61;551;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000630 PRODUCTORES AGROPECUARIOS ADOPTAN PAQUETES TECNOLOGICOS ADECUADOS;5006065;Actividad;ASISTENCIA TECNICA Y CAPACITACION A PRODUCTORES EN SISTEMA DE GESTION DE LA CALIDAD;;500;Agropecuario y riego;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;61;551;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000633 PRODUCTORES AGROPECUARIOS RECIBEN Y ACCEDEN ADECUADAMENTE SERVICIOS DE INFORMACION AGRARIA;5004496;Actividad;GENERACION Y ADMINISTRACION DEL SISTEMA DE INFORMACION DE MERCADOS;;54301;Agropecuario y riego;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;61;551;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000635 PERSONAS CUENTAN CON ORIENTACION Y ASISTENCIA TECNICA EN MATERIA DE NORMATIVIDAD LABORAL Y BUENAS PRACTICAS LABORALES;5004946;Actividad;ABSOLUCION DE CONSULTAS EN MATERIAS LABORALES;;613563;Trabajo;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;61;551;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000635 PERSONAS CUENTAN CON ORIENTACION Y ASISTENCIA TECNICA EN MATERIA DE NORMATIVIDAD LABORAL Y BUENAS PRACTICAS LABORALES;5005589;Actividad;CAPACITACION Y DIFUSION DE LA NORMATIVA LABORAL A TRAVES DE MEDIOS DE DIFUSION MASIVA;;87701;Trabajo;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;61;551;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000635 PERSONAS CUENTAN CON ORIENTACION Y ASISTENCIA TECNICA EN MATERIA DE NORMATIVIDAD LABORAL Y BUENAS PRACTICAS LABORALES;5005590;Actividad;CAPACITACION Y SENSIBILIZACION EN MATERIA DE TRABAJO FORZOSO, TRATA DE PERSONAS Y OTROS GRUPOS VULNERABLES;;41000;Trabajo;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;61;551;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000635 PERSONAS CUENTAN CON ORIENTACION Y ASISTENCIA TECNICA EN MATERIA DE NORMATIVIDAD LABORAL Y BUENAS PRACTICAS LABORALES;5006205;Actividad;FORMALIZACION DE LA FUERZA LABORAL;;6000;Trabajo;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;61;551;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000664 AGENTES DE LOS DESTINOS TURISTICOS CUENTAN CON SERVICIOS PARA DESARROLLAR UNA OFERTA TURISTICA COMPETITIVA;5005046;Actividad;REGULACION Y SUPERVISION DE LOS PRESTADORES DE SERVICIOS TURISTICOS;;25000;Turismo y comercio;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;61;551;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000665 DESTINOS TURISTICOS CON SERVICIOS DE PROMOCION DE LA OFERTA TURISTICA;5005050;Actividad;PROMOCION INTERNA DE LOS DESTINOS TURISTICOS;;113100;Turismo y comercio;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;61;551;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000672 PERSONA QUE ACCEDE AL ESTABLECIMIENTO DE SALUD Y RECIBE TRATAMIENTO OPORTUNO PARA TUBERCULOSIS Y SUS COMPLICACIONES;5006272;Actividad;BRINDAR TRATAMIENTO OPORTUNO PARA TUBERCULOSIS;;3196399;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;61;551;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000672 PERSONA QUE ACCEDE AL ESTABLECIMIENTO DE SALUD Y RECIBE TRATAMIENTO OPORTUNO PARA TUBERCULOSIS Y SUS COMPLICACIONES;5006273;Actividad;MANEJO DE LAS COMPLICACIONES DE TUBERCULOSIS;;1816046;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;61;551;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000680 ATENCION ESTOMATOLOGICA PREVENTIVA;5006275;Actividad;ATENCION ESTOMATOLOGICA PREVENTIVA BASICA;;4230662;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;61;551;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000681 ATENCION ESTOMATOLOGICA RECUPERATIVA;5006276;Actividad;ATENCION ESTOMATOLOGICA RECUPERATIVA BASICA;;3828508;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;61;551;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000682 ATENCION ESTOMATOLOGICA ESPECIALIZADA;5000106;Actividad;ATENCION ESTOMATOLOGICA ESPECIALIZADA BASICA;;1321209;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;61;551;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000685 DESPACHO DE LA UNIDAD MOVIL Y COORDINACION DE LA REFERENCIA;5005140;Actividad;COORDINACION Y SEGUIMIENTO DE LA REFERENCIA;;705797;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;61;551;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000686 ATENCION DE LA EMERGENCIA O URGENCIA EN ESTABLECIMIENTO DE SALUD;5002824;Actividad;ATENCION AMBULATORIA DE URGENCIAS (PRIORIDAD III 0 IV) EN MODULOS HOSPITALARIOS DIFERENCIADOS AUTORIZADOS;;679066;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;61;551;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000686 ATENCION DE LA EMERGENCIA O URGENCIA EN ESTABLECIMIENTO DE SALUD;5005901;Actividad;ATENCION DE TRIAJE;;2014402;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;62;552;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000686 ATENCION DE LA EMERGENCIA O URGENCIA EN ESTABLECIMIENTO DE SALUD;5005902;Actividad;ATENCION DE LA EMERGENCIA Y URGENCIA BASICA;;6661227;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;62;552;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000686 ATENCION DE LA EMERGENCIA O URGENCIA EN ESTABLECIMIENTO DE SALUD;5005903;Actividad;ATENCION DE LA EMERGENCIA Y URGENCIA ESPECIALIZADA;;17223460;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;62;552;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000686 ATENCION DE LA EMERGENCIA O URGENCIA EN ESTABLECIMIENTO DE SALUD;5005904;Actividad;ATENCION DE LA EMERGENCIA DE CUIDADOS INTENSIVOS;;2599776;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;62;552;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000686 ATENCION DE LA EMERGENCIA O URGENCIA EN ESTABLECIMIENTO DE SALUD;5005905;Actividad;ATENCION DE LA EMERGENCIA QUIRURGICA;;2461355;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;62;552;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000688 PERSONAS CON DISCAPACIDAD RECIBEN ATENCION DE REHABILITACION EN ESTABLECIMIENTOS DE SALUD;5005150;Actividad;ATENCION DE REHABILITACION PARA PERSONAS CON DISCAPACIDAD FISICA;;1534495;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;62;552;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000688 PERSONAS CON DISCAPACIDAD RECIBEN ATENCION DE REHABILITACION EN ESTABLECIMIENTOS DE SALUD;5005151;Actividad;ATENCION DE REHABILITACION PARA PERSONAS CON DISCAPACIDAD SENSORIAL;;1778;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;62;552;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000688 PERSONAS CON DISCAPACIDAD RECIBEN ATENCION DE REHABILITACION EN ESTABLECIMIENTOS DE SALUD;5005152;Actividad;ATENCION DE REHABILITACION PARA PERSONAS CON DISCAPACIDAD MENTAL;;4220;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;62;552;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000689 PERSONA CON DISCAPACIDAD CERTIFICADA EN ESTABLECIMIENTOS DE SALUD;5005153;Actividad;CERTIFICACION DE DISCAPACIDAD;;2000;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;62;552;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000689 PERSONA CON DISCAPACIDAD CERTIFICADA EN ESTABLECIMIENTOS DE SALUD;5005154;Actividad;CERTIFICACION DE INCAPACIDAD PARA EL TRABAJO;;220214;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;62;552;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000690 PERSONAS CON DISCAPACIDAD RECIBEN SERVICIOS DE REHABILITACION BASADA EN LA COMUNIDAD;5005155;Actividad;CAPACITACION A AGENTES COMUNITARIOS EN REHABILITACION BASADA EN LA COMUNIDAD;;4683386;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;62;552;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000690 PERSONAS CON DISCAPACIDAD RECIBEN SERVICIOS DE REHABILITACION BASADA EN LA COMUNIDAD;5005924;Actividad;VISITAS A LAS FAMILIAS PARA REHABILITACION BASADA EN LA COMUNIDAD;;2040393;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;62;552;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000691 SERVICIOS DE ATENCION DE TUBERCULOSIS CON MEDIDAS DE CONTROL DE INFECCIONES Y BIOSEGURIDAD EN EL PERSONAL DE SALUD;5005157;Actividad;MEDIDAS DE CONTROL DE INFECCIONES Y BIOSEGURIDAD EN LOS SERVICIOS DE ATENCION DE TUBERCULOSIS;;559997;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;62;552;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000698 PERSONAS CON TRASTORNOS MENTALES Y PROBLEMAS PSICOSOCIALES DETECTADAS;5005188;Actividad;TAMIZAJE DE PERSONAS CON TRASTORNOS MENTALES Y PROBLEMAS PSICOSOCIALES;;3156385;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;62;552;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000698 PERSONAS CON TRASTORNOS MENTALES Y PROBLEMAS PSICOSOCIALES DETECTADAS;5006280;Actividad;TAMIZAJE DE NIÑOS Y NIÑAS DE O A 17 AÑOS CON DEFICIT EN SUS HABILIDADES SOCIALES, TRASTORNOS MENTALES Y DEL COMPORTAMIENTO Y/0 PROBLEMAS PSICOSOCIALES PROPIOS DE LA INFANCIA Y LA ADOLESCENCIA;;163047;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;62;552;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000699 POBLACION CON PROBLEMAS PSICOSOCIALES QUE RECIBEN ATENCION OPORTUNA Y DE CALIDAD;5005189;Actividad;TRATAMIENTO DE PERSONAS CON PROBLEMAS PSICOSOCIALES;;3003728;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;62;552;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000699 POBLACION CON PROBLEMAS PSICOSOCIALES QUE RECIBEN ATENCION OPORTUNA Y DE CALIDAD;5006281;Actividad;TRATAMIENTO AMBULATORIO DE NIÑOS Y NIÑAS DE O A 17 AÑOS CON TRASTORNOS MENTALES Y DEL COMPORTAMIENTO Y/0 PROBLEMAS PSICOSOCIALES PROPIOS DE LA INFANCIA Y LA ADOLESCENCIA;;604496;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;62;552;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000700 PERSONAS CON TRASTORNOS AFECTIVOS Y DE ANSIEDAD TRATADAS OPORTUNAMENTE;5005190;Actividad;TRATAMIENTO AMBULATORIO DE PERSONAS CON TRASTORNOS AFECTIVOS (DEPRESION Y CONDUCTA SUICIDA) Y DE ANSIEDAD;;8798855;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;62;552;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000700 PERSONAS CON TRASTORNOS AFECTIVOS Y DE ANSIEDAD TRATADAS OPORTUNAMENTE;5005191;Actividad;TRATAMIENTO CON INTERNAMIENTO DE PERSONAS CON TRASTORNOS AFECTIVOS Y DE ANSIEDAD;;1179554;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;62;552;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000702 PERSONAS CON TRASTORNOS Y SINDROMES PSICOTICOS TRATADAS OPORTUNAMENTE;5005195;Actividad;TRATAMIENTO AMBULATORIO DE PERSONAS CON SINDROME O TRASTORNO PSICOTICO;;3447129;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;62;552;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000702 PERSONAS CON TRASTORNOS Y SINDROMES PSICOTICOS TRATADAS OPORTUNAMENTE;5005196;Actividad;TRATAMIENTO CON INTERNAMIENTO DE PERSONAS CON SINDROME O TRASTORNO PSICOTICO;;1902887;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;62;552;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000702 PERSONAS CON TRASTORNOS Y SINDROMES PSICOTICOS TRATADAS OPORTUNAMENTE;5005197;Actividad;REHABILITACION PSICOSOCIAL DE PERSONAS CON SINDROME O TRASTORNO ESQUIZOFRENICO;;256910;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;62;552;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000706 FAMILIAS CON CONOCIMIENTOS DE PRACTICAS SALUDABLES PARA PREVENIR LOS TRASTORNOS MENTALES Y PROBLEMAS PSICOSOCIALES;5006071;Actividad;CAPACITACION A ACTORES SOCIALES QUE PROMUEVEN LA CONVIVENCIA SALUDABLE;;85173;Salud;Localizada en Arequipa;;Sí;0
6;ANEXO-6-1;63;663;Gobierno regional;443;GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA;Arequipa;;;Programas presupuestales;3000734 CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES;5005560;Actividad;DESARROLLO DE SIMULACROS EN GESTION REACTIVA;;111806;Gestión del riesgo de desastres;Localizada en Arequipa;;Sí;0
